Index,Mean degree,Clustering coefficient,Average shortest path length,Node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CH4 abundance,Has life?,Max betweenness node,Max node betweenness value,Max betweenness edge,Max edge betweenness value,Node degree assortativity
3423,13.9681994006307,-4.8634243997118,13.0938221838539,3.84642289543124,5.40303887644292,24.1680257376597,-4.48545224733971,0,CS,5.55215594507129,"('CH3', 'CS')",7.26147369729074,0.0322760393581015
3424,13.9787434464321,-4.88393492088939,13.1043902622804,3.93418893023916,6.7138147140192,24.1381153027194,-4.22621355501881,0,CS,5.54819793913603,"('HV', 'CS')",8.96323830190813,0.0322063594139674
3425,13.9650920478111,-4.85686045218412,13.0907117789349,3.8883175236767,5.7575981753643,24.142970838537,-4.55752023093555,0,CS,5.55445463296923,"('CH21', 'HS')",8.1509257915762,0.0323007176959741
3426,13.9683971414868,-4.86396614465496,13.0940220949248,3.84612094340967,5.40249728419896,24.1090558569512,-4.47755576649368,0,CS,5.55215205135486,"('CH3', 'CS')",7.26146746616511,0.0322741477564971
3427,13.8791634777671,-4.73844601597986,13.004383023528,7.29601583537656,8.61074463659246,24.2041816081849,-5.48545224733971,0,O,8.81038114717614,"('H', 'HV')",10.4292641535912,0.0328690439055795
3428,13.9846590639455,-4.89394155379324,13.1103020815768,3.90158381521806,6.6516291088435,24.0599373982397,-4.07987667370928,0,CS,5.54748842469919,"('HV', 'CS')",8.89828722062356,0.0321746612241972
3429,13.9846590639455,-4.89394155379324,13.1103020815768,3.90158381521806,6.6516291088435,24.0599373982397,-4.07987667370928,0,CS,5.54748842469919,"('HV', 'CS')",8.89828722062356,0.0321746612241972
3430,13.9802758782975,-4.88676259143016,13.1059000796453,3.92132565743063,6.71380951688054,24.1356815845951,-4.18641901143181,0,CS,5.54819096121326,"('HV', 'CS')",8.96323769613402,0.0321955307125384
3431,13.9802758782975,-4.88676259143016,13.1059000796453,3.92132565743063,6.71380951688054,24.1356815845951,-4.18641901143181,0,CS,5.54819096121326,"('HV', 'CS')",8.96323769613402,0.0321955307125384
3432,13.9516170449425,-4.8264215871304,13.0771604351016,4.19169382929369,6.32788122367788,24.1205077525698,-4.84771165561694,0,CS,5.92858311504723,"('H2O', 'H')",8.67852680039091,0.0324214014880316
3433,13.9818537191678,-4.88947030938133,13.1075015619924,3.92692514759986,6.70432120518775,24.1436636176415,-4.14691047014813,0,CS,5.54818869235577,"('HV', 'CS')",8.96202121186347,0.0321887137733397
3434,13.9541470445427,-4.83453111588788,13.0796982239075,4.20820012528427,6.34147547460947,24.1940856222062,-4.77728352885242,0,CS,5.92855700635265,"('H2O', 'H')",8.68595686506423,0.0323866912255843
